date,open,high,low,close,diff,sma10,vol,it,de,fi,wma10,CCI14,RSI 9,k_value,d_value,R
2008/12/26,196,197.5,191,191.5,-8.5,209.8,2313,-1436,4,-1422,206.31,-57.62,37.39 ,29.34 ,48.88 ,-71.88 
2008/12/29,191,195.5,190.5,192,0.5,207.35,1922,-266,-2,-228,203.08,-65.3,37.91 ,20.97 ,39.58 ,-73.91 
2008/12/30,194.5,205,194,205,13,206.05,3300,-142,-5,525,202.65,-27.85,50.08 ,28.63 ,35.93 ,-59.15 
2008/12/31,208,212,201.5,203.5,-1.5,205.6,3847,-383,155,-83,202.19,-8.19,48.84 ,32.22 ,34.69 ,-63.38 
2009/1/5,212,217,210,212,8.5,205.3,3204,133,113,555,203.35,26.83,55.83 ,43.19 ,37.53 ,-39.44 
2009/1/6,210.5,220,203.5,220,8,205.4,5455,-157,136,461,206.02,38.14,61.41 ,62.13 ,45.73 ,-16.90 
2009/1/7,226,234.5,223,232,12,206.9,5917,1027,15,1154,210.86,121.52,68.19 ,72.86 ,54.77 ,-5.68 
2009/1/8,226,227,216,216,-16,208,3315,-54,58,-341,212.51,63.57,53.97 ,67.89 ,59.14 ,-42.05 
2009/1/9,214,219.5,209.5,215,-1,208.7,2758,-465,-37,-515,213.79,33.73,53.19 ,63.82 ,60.70 ,-44.32 
2009/1/10,212,217.5,209,210.5,-4.5,209.75,1914,23,-140,-240,214.11,23.8,49.56 ,57.70 ,59.70 ,-54.55 
2009/1/12,211.5,216,210,211.5,1,211.75,1461,-3,-9,-52,214.43,33.8,50.40 ,52.87 ,57.42 ,-52.27 
2009/1/13,208.5,219.5,208.5,219.5,8,214.5,1790,-11,62,66,215.84,60.47,56.91 ,53.43 ,56.09 ,-34.09 
2009/1/14,219.5,222,216,216,-3.5,215.6,1936,106,71,103,216.11,69.07,53.46 ,49.06 ,53.75 ,-42.05 
2009/1/15,208.5,208.5,205,205.5,-10.5,215.8,2014,-272,-69,-483,214.28,-38.57,44.38 ,34.86 ,47.45 ,-65.91 
2009/1/16,209.5,214,208.5,210,4.5,215.6,2011,-335,1,-403,213.22,-10.9,48.59 ,28.89 ,41.26 ,-55.68 
2009/1/17,211,211.5,208.5,210,0,214.6,961,-115,0,-126,212.2,-35.02,48.59 ,26.83 ,36.45 ,-60.49 
2009/1/19,210,214.5,210,210,0,212.4,1344,-89,-12,-115,211.37,-27.54,48.59 ,27.69 ,33.53 ,-74.24 
2009/1/20,206,207,198,200,-10,210.8,2580,-549,-14,-398,209.11,-121.43,39.20 ,21.24 ,29.44 ,-94.52 
2009/1/21,195,198.5,194.5,195,-5,208.8,1917,-242,-77,-497,206.24,-148.36,35.36 ,14.77 ,24.55 ,-98.75 
2009/2/2,195,203,195,199.5,4.5,207.7,1530,30,-4,337,204.55,-104.23,41.19 ,15.90 ,21.67 ,-87.50 
2009/2/3,202.5,211.5,202.5,207,7.5,207.25,2189,-238,60,-78,204.42,-27.63,49.71 ,25.75 ,23.03 ,-61.54 
2009/2/4,207.5,210.5,206,207,0,206,1700,50,-29,50,204.38,-11.5,49.71 ,38.00 ,28.02 ,-54.55 
2009/2/5,205,207,202,203,-4,204.7,1497,40,-9,18,203.83,-47.37,45.28 ,39.50 ,31.85 ,-69.09 
2009/2/6,209.5,217,209,217,14,205.85,4111,-75,142,471,206.07,68.58,59.48 ,59.67 ,41.12 ,-18.18 
2009/2/9,220,228.5,219.5,224,7,207.25,5536,970,371,1210,209.37,147.72,64.65 ,68.70 ,50.31 ,-13.24 
2009/2/10,225.5,232.5,224,229.5,5.5,209.2,4487,651,-28,385,213.41,163.55,68.22 ,76.50 ,59.04 ,-7.89 
2009/2/11,224,230,221,230,0.5,211.2,4665,196,-71,-190,217.2,132.56,68.55 ,82.14 ,66.74 ,-6.58 
2009/2/12,230,238.5,222,223,-7,213.5,6211,627,-74,553,219.34,115.54,59.03 ,76.22 ,69.90 ,-35.23 
2009/2/13,227,238,227,237,14,217.7,4394,-95,222,113,223.61,129.27,68.78 ,82.77 ,74.19 ,-3.41 
2009/2/16,235,246,233.5,242,5,221.95,3814,527,-101,892,228.03,136.87,71.51 ,85.49 ,77.96 ,-7.77 
2009/2/17,239,242,230,230.5,-11.5,224.3,3232,200,-84,224,229.59,85.28,58.33 ,78.58 ,78.17 ,-30.10 
2009/2/18,230.5,237.5,227.5,237,6.5,227.3,2939,22,-17,1006,231.9,71.7,62.70 ,77.61 ,77.98 ,-17.48 
2009/2/19,236,251.5,234,249.5,12.5,231.95,5222,89,22,1141,235.93,106.79,69.60 ,82.99 ,79.65 ,-3.54 
2009/2/20,248,249,238,241,-8.5,234.35,3152,166,-14,102,237.58,78.23,60.97 ,77.19 ,78.83 ,-21.21 
2009/2/23,240,244,236,243,2,236.25,3316,-491,-56,-470,239.15,55.7,62.21 ,75.50 ,77.72 ,-17.17 
2009/2/24,237,240,236,238,-5,237.1,2005,220,-5,189,239.47,31.01,57.11 ,68.41 ,74.62 ,-27.27 
2009/2/25,244,248,239.5,240,2,238.1,2427,0,-88,-178,240,38.02,58.64 ,63.30 ,70.84 ,-27.06 
2009/2/26,246,246,242,245,5,240.3,1750,-15,-2,560,241.25,36.28,62.40 ,66.50 ,69.40 ,-20.31 
2009/2/27,246,249,243,249,4,241.5,1717,0,41,25,242.83,41.81,65.25 ,74.20 ,71.00 ,-8.20 
2009/3/2,245,247,233.5,236,-13,240.9,2589,17,-103,-426,241.83,2.38,51.10 ,61.27 ,67.75 ,-50.82 
2009/3/3,233,233.5,223,233,-3,241.15,2394,-360,0,-305,240.4,-44.32,48.38 ,52.54 ,62.68 ,-62.71 
2009/3/4,234,241.5,234,241.5,8.5,241.6,2403,215,-51,407,240.46,-1.92,55.87 ,58.75 ,61.37 ,-35.09 
2009/3/5,245,252,245,247,5.5,241.35,3992,140,27,997,241.44,45.92,60.09 ,66.75 ,63.16 ,-17.24 
2009/3/6,245,256,243.5,252,5,242.45,2915,89,78,300,243.38,62.71,63.65 ,73.79 ,66.71 ,-12.12 
2009/3/9,252,252,241.5,250,-2,243.15,2136,-51,-5,304,244.75,41.72,61.19 ,76.47 ,69.96 ,-18.18 
2009/3/10,246.5,253.5,246.5,250,0,244.35,1481,-7,8,106,246,52,61.19 ,78.25 ,72.72 ,-18.18 
2009/3/11,255,257,250,252,2,245.55,2518,223,-33,461,247.39,78.43,63.00 ,80.60 ,75.35 ,-14.71 
2009/3/12,254,263,254,261.5,9.5,247.2,3261,526,118,881,250.29,125.2,70.36 ,85.82 ,78.84 ,-3.75 
2009/3/13,268,279.5,266,279.5,18,250.25,3719,268,183,677,256.16,207.89,79.19 ,90.54 ,82.74 ,0.00 
2009/3/16,284,284,276,276,-3.5,254.25,2191,-258,19,-159,260.84,182.1,74.35 ,88.36 ,84.61 ,-13.11 
2009/3/17,273,283,270,280,4,258.95,1998,-28,12,-27,265.52,143.57,76.22 ,89.10 ,86.11 ,-6.56 
2009/3/18,282,283.5,275,275,-5,262.3,2083,-249,-63,-142,268.44,120.11,69.13 ,85.68 ,85.97 ,-14.75 
2009/3/19,277.5,284,275,275,0,265.1,2528,-538,132,-414,270.75,102.7,69.13 ,83.39 ,85.11 ,-14.75 
2009/3/20,277,278,269,270.5,-4.5,266.95,1675,-106,-127,-215,271.73,59.41,62.51 ,76.93 ,82.38 ,-22.13 
2009/3/23,274,280,273,280,9.5,269.95,1398,14,26,150,274.1,65.71,69.46 ,80.70 ,81.82 ,-8.00 
2009/3/24,282,285.5,276,276,-4,272.55,2335,-254,152,23,275.2,56.01,63.85 ,77.08 ,80.24 ,-21.59 
2009/3/25,276,288,276,287,11,276.05,2324,28,74,172,277.83,62.27,71.07 ,83.20 ,81.23 ,-2.15 
2009/3/26,289,303,284,296,9,279.5,3209,118,48,197,281.46,88.35,75.57 ,81.94 ,81.47 ,-11.38 
2009/3/27,296,301.5,285,289.5,-6.5,280.5,2526,-501,5,-476,283.28,63.84,67.10 ,74.72 ,79.22 ,-23.89 
2009/3/30,285.5,285.5,275,276,-13.5,280.5,1885,-595,-162,-751,282.46,7.04,53.17 ,56.68 ,71.71 ,-50.94 
2009/3/31,276,284,276,284,8,280.9,1412,136,-27,115,283.1,9.12,58.86 ,52.49 ,65.30 ,-38.78 
2009/4/1,288,291,280,282,-2,281.6,1796,-326,13,-357,283.3,14.61,56.92 ,47.74 ,59.45 ,-56.76 
2009/4/2,284.5,285,274,282,0,282.3,2804,-888,-89,-1088,283.37,-3.89,56.92 ,41.83 ,53.57 ,-61.76 
2009/4/3,284,284.5,270,274.5,-7.5,282.7,3526,-1395,-83,-1787,281.95,-24.72,49.20 ,32.43 ,46.53 ,-83.82 
2009/4/6,267,272,255.5,255.5,-19,280.25,4850,-2087,-90,-2844,277,-103.2,35.49 ,21.62 ,38.22 ,-100.00 
2009/4/7,246,254,244.5,254,-1.5,278.05,3838,-1537,-59,-1852,272.23,-144.65,34.63 ,19.83 ,32.09 ,-83.76 
2009/4/8,250.5,257.5,250,255,1,274.85,2120,-153,-28,-152,268.04,-116.77,35.79 ,19.36 ,27.85 ,-82.05 
2009/4/9,259.5,265,258,265,10,271.75,3397,-40,122,354,266.25,-67.91,46.50 ,27.60 ,27.76 ,-64.96 
2009/4/10,269,270,258,259,-6,268.7,3565,-425,-104,-520,263.93,-64.75,41.80 ,28.79 ,28.11 ,-75.21 
2009/4/13,259.5,261.5,252,257.5,-1.5,266.85,3079,-275,17,-752,261.9,-83.59,40.64 ,28.52 ,28.24 ,-77.78 
2009/4/14,257.5,267,257.5,261,3.5,264.55,5307,0,86,-494,260.83,-51.4,44.66 ,32.59 ,29.69 ,-71.79 
2009/4/15,261,264.5,255.5,259,-2,262.25,2699,-136,16,-93,259.82,-53.96,42.80 ,33.81 ,31.07 ,-74.56 
2009/4/16,264.5,269,261,267,8,260.75,4697,0,108,312,260.69,-8.01,51.84 ,49.81 ,37.31 ,-51.61 
2009/4/17,273,279,253,262,-5,259.5,7580,0,-49,35,260.91,-7.97,46.65 ,50.12 ,41.58 ,-62.37 
2009/4/20,263,266,256,263.5,1.5,260.3,2581,28,54,-496,261.64,-17.48,48.40 ,48.93 ,44.03 ,-59.14 
2009/4/21,260,268.5,257.5,268.5,5,261.75,2543,127,-30,94,263.13,11.72,54.03 ,52.99 ,47.02 ,-40.74 
2009/4/22,268.5,271,263.5,263.5,-5,262.6,2150,-154,-9,-133,263.45,25.82,48.12 ,49.52 ,47.85 ,-52.50 
2009/4/23,261.5,265,257,260,-3.5,262.1,2398,-147,-13,-185,262.98,-1.85,44.31 ,42.89 ,46.20 ,-55.07 
2009/4/24,260,267,253,256,-4,261.8,4288,-783,202,-547,261.87,-16.21,40.21 ,32.44 ,41.61 ,-66.67 
2009/4/27,256,259,252.5,254,-2,261.45,2496,15,41,348,260.45,-55.1,38.22 ,23.51 ,35.58 ,-86.21 
2009/4/28,257,261,253.5,256,2,260.95,2784,209,-127,394,259.46,-50.15,41.48 ,20.08 ,30.41 ,-85.19 
2009/4/29,258.5,259,245,251.5,-4.5,260.2,3038,-83,-474,-341,257.74,-103.04,36.59 ,19.76 ,26.86 ,-80.88 
2009/4/30,267,268.5,260,266,14.5,260.1,4273,60,352,1083,258.8,54.92,55.56 ,40.10 ,31.27 ,-38.24 
2009/5/4,269,284,264,275,9,261.4,7391,-61,140,584,261.5,172.39,63.23 ,52.37 ,38.31 ,-23.08 
2009/5/5,277,280,268,268.5,-6.5,261.9,4234,-205,-181,-434,262.8,131.85,55.45 ,55.00 ,43.87 ,-39.74 
2009/5/6,280,287,277.5,287,18.5,263.75,3533,350,-16,321,267.36,233.69,68.04 ,70.00 ,52.58 ,0.00 
2009/5/7,307,307,307,307,20,268.1,2629,281,-23,140,275.22,318.76,76.22 ,80.00 ,61.72 ,0.00 
2009/5/8,316,328,305,318.5,11.5,273.95,11257,1784,-74,3167,284.39,267.11,79.60 ,82.85 ,68.76 ,-11.45 
2009/5/11,319,332,313.5,318.5,0,280.2,4680,481,-183,262,292.49,210.07,79.60 ,83.40 ,73.64 ,-15.52 
2009/5/12,318.5,328,306,326,7.5,287.4,5207,627,-167,1300,300.81,156.19,81.74 ,86.63 ,77.97 ,-6.90 
2009/5/13,326,334,325,326,0,294.4,4613,1048,8,296,307.83,146.58,81.74 ,87.48 ,81.14 ,-8.99 
2009/5/14,320,327,317,318,-8,301.05,1847,-220,0,-166,312.12,96.33,71.60 ,84.04 ,82.11 ,-17.98 
2009/5/15,322,329,322,324.5,6.5,306.9,1617,86,-13,406,316.39,87.23,74.49 ,84.56 ,82.92 ,-10.67 
2009/5/18,324.5,331,322,323,-1.5,311.7,1534,11,-23,112,319.31,69.83,72.57 ,83.22 ,83.02 ,-12.36 
2009/5/19,332,335,324,324,1,317.25,2203,66,60,266,321.55,59.62,73.09 ,76.59 ,80.88 ,-12.22 
2009/5/20,329,333,321,327,3,321.25,1878,57,-18,142,323.32,43.99,74.71 ,75.50 ,79.09 ,-10.67 
2009/5/21,327,349.5,327,349.5,22.5,325.5,2671,223,-5,510,328.46,62.41,83.22 ,83.67 ,80.61 ,0.00 
2009/5/22,355,373.5,355,370,20.5,330.65,4677,477,10,1465,336.55,93.83,87.52 ,87.38 ,82.87 ,-3.32 
2009/5/25,373.5,380,351,356,-14,334.4,3245,288,-23,-380,341.16,68.89,73.12 ,78.89 ,81.54 ,-23.41 
2009/5/26,352,361,331.5,332,-24,335,2888,-362,-39,-294,340.72,21.01,55.50 ,60.53 ,74.54 ,-64.00 
2009/5/27,340,355,340,355,23,337.9,2478,244,101,652,344.36,33.37,64.67 ,59.56 ,69.55 ,-33.33 
2009/6/1,369,369,349,350.5,-4.5,341.15,1994,12,-41,-159,346.65,42.91,61.87 ,56.38 ,65.16 ,-39.86 
2009/6/2,356,356.5,336,339,-11.5,342.6,1925,48,-35,-188,346.26,13.48,55.00 ,47.75 ,59.36 ,-55.41 
2009/6/3,332,357,332,348,9,345.1,2286,104,79,199,347.24,14.85,59.01 ,47.09 ,55.27 ,-50.79 
2009/6/4,356,369,354,360,12,348.7,2585,568,17,475,349.95,53.74,63.83 ,52.15 ,54.23 ,-31.75 
2009/6/5,363,367,352,356.5,-3.5,351.65,2593,106,-5,-11,351.37,41.13,61.46 ,51.95 ,53.47 ,-39.83 
2009/6/6,360,374,356.5,371,14.5,353.8,2775,500,179,547,354.89,61.33,67.16 ,61.78 ,56.24 ,-15.25 
2009/6/8,395,396.5,388,388,17,355.6,6685,1139,-5,1390,361.1,118.34,72.51 ,70.16 ,60.88 ,-11.26 
2009/6/9,388,388,366,370,-18,357,3542,934,-238,726,363.72,58.77,60.72 ,66.41 ,62.72 ,-35.10 
2009/6/10,385,395.5,380,395.5,25.5,363.35,3538,333,-2,441,370.72,90.89,68.80 ,77.09 ,67.51 ,-1.44 
2009/6/11,395,399,371,394,-1.5,367.25,4772,-310,-34,503,376.3,74.69,67.88 ,82.24 ,72.42 ,-7.41 
2009/6/12,394,394,376,377,-17,369.9,3116,-70,-60,14,378.07,59.12,57.95 ,77.21 ,74.02 ,-32.59 
2009/6/15,370,375,351,351,-26,371.1,3055,-310,-41,105,374.63,-22.93,46.29 ,51.48 ,66.51 ,-71.11 
2009/6/16,339,351,327,331.5,-19.5,369.45,4802,-928,-67,114,367.43,-101.27,39.58 ,36.40 ,56.47 ,-93.75 
2009/6/17,336,344,325,325,-6.5,365.95,2588,-53,-26,-327,359.35,-108.47,37.53 ,24.27 ,45.74 ,-100.00 
2009/6/18,328,333,323,331,6,363.4,2583,275,30,172,353,-104.9,40.71 ,19.69 ,37.05 ,-89.47 
2009/6/19,331,346.5,328,342.5,11.5,360.55,2222,77,169,321,349.2,-67.45,46.57 ,21.68 ,31.93 ,-74.34 
2009/6/22,342.5,347,338,347,4.5,356.45,1656,25,13,-136,346.73,-49.87,48.80 ,24.98 ,29.61 ,-68.42 
2009/6/23,343,343,335,335,-12,352.95,1801,-255,-31,-550,342.83,-63.1,43.37 ,21.92 ,27.05 ,-84.21 
2009/6/24,339,348,339,341.5,6.5,347.55,2246,45,-20,386,340.75,-44.39,46.97 ,23.30 ,25.80 ,-75.66 
2009/6/25,346,352,343.5,345,3.5,342.65,1763,0,-50,-39,340.29,-29.33,48.93 ,29.63 ,27.07 ,-71.05 
2009/6/26,350,354,347,347,2,339.65,1311,0,27,117,341.08,-14.48,50.12 ,45.56 ,33.24 ,-68.42 
2009/6/29,350,352.5,341,343.5,-3.5,338.9,1735,76,22,233,341.78,-20.8,47.92 ,52.42 ,39.63 ,-73.03 
2009/6/30,349,352,346.5,347,3.5,340.45,1061,27,45,103,343.25,-0.28,50.37 ,60.75 ,46.67 ,-68.42 
2009/7/1,347,356.5,345,356,9,343.55,1742,32,53,-46,346.08,27.76,56.30 ,73.25 ,55.53 ,-53.52 
2009/7/2,357,374,357,362,6,346.65,2160,-45,159,96,349.43,83.17,59.89 ,71.91 ,60.99 ,-25.00 
2009/7/3,360,368,358,365,3,348.9,1231,5,8,34,352.77,74.62,61.66 ,73.58 ,65.19 ,-17.65 
2009/7/6,385,385,375,375,10,351.7,2416,131,22,408,357.51,120.38,67.12 ,75.14 ,68.51 ,-16.13 
2009/7/7,380,399,380,393.5,18.5,357.55,3148,104,128,218,365.11,149.01,74.63 ,80.27 ,72.43 ,-7.24 
2009/7/8,391,398,384,386,-7.5,362,2153,-72,-58,-315,370.29,126.32,67.59 ,79.37 ,74.74 ,-18.31 
2009/7/9,390,410,388.5,400,14,367.5,3964,18,87,676,377.2,139.33,72.95 ,81.42 ,76.97 ,-13.33 
2009/7/10,406.5,408,398,401.5,1.5,372.95,2279,255,-55,141,383.38,125.12,73.48 ,83.25 ,79.06 ,-11.33 
2009/7/13,401.5,411.5,390,390,-11.5,377.6,2537,68,-90,-96,386.48,90.98,62.88 ,78.06 ,78.73 ,-29.66 
2009/7/14,395.5,417,395,417,27,384.6,3511,383,65,1045,393.64,108.55,73.12 ,85.37 ,80.94 ,0.00 
2009/7/15,418,434,418,420.5,3.5,391.05,2948,63,47,181,400.17,122.1,74.16 ,84.33 ,82.07 ,-14.52 
2009/7/16,429,433,421,421.5,1,397,1657,-21,-108,-113,405.7,99.51,74.48 ,82.49 ,82.21 ,-13.44 
2009/7/17,408,421,408,418,-3.5,402.3,3309,-41,49,-1089,409.52,60.34,71.04 ,78.45 ,80.96 ,-17.98 
2009/7/20,420,424.5,416.5,418,0,406.6,1375,0,33,-303,412.38,54.43,71.04 ,74.97 ,78.96 ,-17.98 
2009/7/21,420,423.5,413,416.5,-1.5,408.9,1400,1,-22,-287,414.18,38.59,69.31 ,70.49 ,76.14 ,-22.73 
2009/7/22,419,427,416.5,420,3.5,412.3,1602,-89,39,-152,416.2,37.58,71.16 ,69.72 ,74.00 ,-18.42 
2009/7/23,426,430,420.5,421,1,414.4,2531,-237,42,-174,417.78,34.27,71.70 ,69.97 ,72.65 ,-22.03 
2009/7/24,425,427.5,420,420,-1,416.25,1454,-20,-180,157,418.8,25.58,70.20 ,68.01 ,71.11 ,-25.93 
2009/7/27,422,448,422,444,24,421.65,2997,25,197,970,423.84,55.48,80.96 ,75.34 ,72.52 ,-6.25 
2009/7/28,444,465.5,444,457,13,425.65,3472,445,-90,458,430.27,85.19,84.39 ,78.63 ,74.56 ,-11.04 
2009/7/29,459,463,427,427,-30,426.3,3438,89,144,-898,430.51,41.85,57.49 ,63.44 ,70.85 ,-50.99 
2009/7/30,428,436,413,423,-4,426.45,3931,-208,-105,-950,429.91,0.56,54.86 ,48.64 ,63.45 ,-56.29 
2009/7/31,430,430,420.5,420.5,-2.5,426.7,1561,-215,-72,-473,428.83,-6.09,53.16 ,37.19 ,54.69 ,-63.83 
2009/8/3,413,417.5,396.5,414.5,-6,426.35,2335,-408,-4,-47,426.61,-51.89,49.04 ,33.49 ,47.63 ,-73.91 
2009/8/4,414.5,414.5,400,406,-8.5,425.3,1510,-4,-5,817,422.91,-62.22,43.65 ,26.91 ,40.72 ,-86.23 
2009/8/5,410,416,398,402,-4,423.5,1497,-396,110,64,418.68,-68.3,41.25 ,20.60 ,34.01 ,-92.03 
2009/8/6,415,415,399,410,8,422.4,2581,-182,309,792,416.22,-58.58,47.72 ,20.26 ,29.43 ,-80.43 
2009/8/10,396,410,396,408,-2,421.2,2183,-134,-170,19,413.6,-70.08,46.29 ,19.26 ,26.04 ,-82.73 
2009/8/11,415,435.5,414,433.5,25.5,420.15,2973,764,-25,729,415.84,24.58,62.46 ,31.50 ,27.86 ,-46.04 
2009/8/12,436,443,428,429,-4.5,417.35,2002,188,-37,-127,417.45,47.4,58.93 ,44.40 ,33.37 ,-52.52 
2009/8/13,435,437,426,429,0,417.55,1543,87,25,-194,419.57,34.37,58.93 ,53.01 ,39.92 ,-52.52 
2009/8/14,434,439.5,427,427,-2,417.95,1501,-1,52,-114,421.29,34.53,57.12 ,57.32 ,45.72 ,-55.40 
2009/8/17,426,430,406,408,-19,416.7,1873,-181,4,-499,419.48,-41.25,42.99 ,46.73 ,46.05 ,-82.73 
2009/8/18,405,407.5,385,391,-17,414.35,2523,-313,82,-286,414.8,-134.85,34.42 ,34.60 ,42.24 ,-92.31 
2009/8/19,389,399,389,391,0,412.85,2985,-124,-68,298,410.56,-120.89,34.42 ,26.51 ,37.00 ,-89.66 
2009/8/20,391,394,380,386.5,-4.5,411.3,1936,-87,10,28,405.77,-122.16,32.27 ,21.12 ,31.70 ,-89.68 
2009/8/21,389,394.5,366,369.5,-17,407.25,1754,24,-20,-102,398.17,-134.16,25.49 ,15.59 ,26.33 ,-95.45 
2009/8/24,377,387.5,376,387.5,18,405.2,1574,64,-4,367,394.58,-94.21,40.41 ,19.70 ,24.12 ,-72.08 
2009/8/25,387.5,390,376,381,-6.5,399.95,1284,-23,-3,-348,390.18,-90.47,37.37 ,19.94 ,22.73 ,-80.52 
2009/8/26,383,385,366.5,372,-9,394.25,1868,-329,46,-177,385.1,-107.83,33.45 ,16.01 ,20.49 ,-92.21 
2009/8/27,369,380,367,377,5,389.05,1047,29,-24,6,381.96,-93.82,37.54 ,16.40 ,19.13 ,-85.71 
2009/8/28,382,400,379,398,21,386.15,2759,-16,0,401,383.59,-27.71,51.61 ,36.64 ,24.96 ,-58.44 
2009/8/31,398.5,402,392,400,2,385.35,1121,39,-29,70,386.1,1.55,52.75 ,55.91 ,35.28 ,-55.84 
2009/9/1,398.5,423,397,417.5,17.5,388,2595,-64,94,137,391.95,61.33,61.64 ,67.39 ,45.98 ,-29.93 
2009/9/2,413.5,430,413.5,418,0.5,390.7,1971,377,1,403,397.4,87.67,61.87 ,72.01 ,54.66 ,-29.25 
2009/9/3,420,427,410,416,-2,393.65,1799,60,11,160,402,76.52,60.24 ,73.99 ,61.10 ,-21.88 
2009/9/4,418,422,416,417,1,398.4,1704,-19,2,-82,406.25,73.72,60.82 ,75.84 ,66.01 ,-20.31 
2009/9/7,435,435,418.5,418.5,1.5,401.5,2335,64,28,282,409.9,83.8,61.77 ,75.86 ,69.30 ,-23.91 
2009/9/8,424,425,418,421,2.5,405.5,1514,-40,-6,299,413.45,69.18,63.42 ,77.04 ,71.88 ,-20.29 
2009/9/9,420,424,406,406,-15,408.9,1868,-33,-16,-70,413.54,36.67,49.11 ,67.43 ,70.40 ,-42.03 
2009/9/10,417,417,400,400,-6,411.2,1592,-297,-33,-239,411.92,10.69,44.58 ,51.16 ,63.98 ,-51.09 
2009/9/11,396,404,395,399,-1,411.3,1672,-616,7,-466,409.7,-17.22,43.83 ,37.44 ,55.14 ,-52.55 
2009/9/14,396,403.5,394,403.5,4.5,411.65,1195,-162,-20,7,408.29,-19.8,48.27 ,32.68 ,47.65 ,-45.99 
2009/9/15,404,408,399,405,1.5,410.4,940,-211,10,-185,407.08,-14.99,49.77 ,30.73 ,42.01 ,-44.12 
2009/9/16,410,414.5,407,410,5,409.6,1585,-292,20,-114,407,4.04,54.67 ,33.50 ,39.17 ,-44.64 
2009/9/17,414,415,402,403.5,-6.5,408.35,1852,-220,-36,-682,405.9,-21.69,47.84 ,30.05 ,36.13 ,-73.26 
2009/9/18,400,405.5,398.5,405.5,2,407.2,1279,-22,-24,-119,405.38,-41.97,50.00 ,32.40 ,34.89 ,-71.95 
2009/9/21,403,413,403,405.5,0,405.9,1401,-211,41,-228,405.07,-20.42,50.00 ,34.38 ,34.72 ,-71.95 
2009/9/22,406,407.5,402,403,-2.5,404.1,998,-274,-34,-246,404.54,-34.98,46.93 ,35.96 ,35.13 ,-78.05 
2009/9/23,403,420,403,420,17,405.5,5254,-27,-33,1309,407.43,36.52,63.91 ,57.31 ,42.53 ,-36.59 
2009/9/24,422,427.5,412.5,415,-5,407,3076,338,-153,199,409.16,74.58,57.79 ,59.10 ,48.05 ,-48.78 
2009/9/25,416,426,415,421,6,409.2,1981,143,-53,195,411.7,111.56,62.62 ,65.26 ,53.79 ,-19.40 
2009/9/28,423,423,411.5,415,-6,410.35,1234,66,-97,-110,412.76,88.12,55.48 ,62.47 ,56.68 ,-37.31 
2009/9/29,420,422.5,416.5,416.5,1.5,411.5,1437,174,-61,170,413.88,108.51,56.86 ,62.34 ,58.57 ,-32.84 
