date,open,high,low,close,diff,sma10,vol,it,de,fi,wma10,CCI14,RSI 9,k_value,d_value,R
2011/1/27,74.9,75.4,74.8,75.2,0.6,75.65,69805,696,549,-15838,75.43,-3.16,56.06,31.07,44.38,-54.39
2011/1/28,75.2,76.9,74.9,76.3,1.1,75.8,97502,1722,-1789,-15403,75.55,21.31,62.66,38.54,42.43,-44.44
2011/2/8,77,77,74.8,75.5,-0.8,75.77,105356,859,1334,-19173,75.49,10.01,55.8,37.32,40.73,-65.12
2011/2/9,75.5,75.6,73.8,73.8,-1.7,75.47,79156,960,1577,-27993,75.14,-43.86,44.23,24.88,35.45,-100
2011/2/10,73.1,73.4,72,72,-1.8,74.87,83593,-269,3546,-37356,74.5,-116.53,35.46,16.59,29.16,-100
2011/2/11,72.2,72.4,70.9,71.4,-0.6,74.37,111937,-340,258,-49186,73.87,-137.63,33.01,13.79,24.04,-93.24
2011/2/14,72,72.9,71.5,72.5,1.1,74.16,64873,640,-135,-23774,73.53,-102.04,41.37,17.94,22,-78.38
2011/2/15,72.4,73.1,71.4,72.5,0,73.88,56462,637,-1288,-20380,73.23,-94.03,41.37,20.7,21.57,-78.38
2011/2/16,72.4,72.7,71.9,72.1,-0.4,73.59,53932,382,1181,-17069,72.91,-91.08,39.13,20.36,21.17,-80.33
2011/2/17,72.4,72.9,71.6,72.5,0.4,73.38,49309,161,-1722,-6736,72.71,-76.64,42.63,22.32,21.55,-73.77
2011/2/18,73.1,73.9,73,73,0.5,73.16,73552,576,-2364,9485,72.64,-23.95,46.93,26.35,23.15,-65.57
2011/2/21,73.1,73.4,72.3,73.4,0.4,72.87,38029,-40,-181,2271,72.68,-30.06,50.28,35.3,27.2,-59.02
2011/2/22,72.2,72.5,71.2,72.5,-0.9,72.57,82638,-1045,-1028,-23030,72.62,-64.22,43.35,41.31,31.9,-73.77
2011/2/23,71.5,71.9,70.5,71,-1.5,72.29,78225,-1105,2376,-16531,72.33,-89.11,34.45,32.44,32.08,-92.31
2011/2/24,71,71.4,70.5,70.5,-0.5,72.14,62734,-3359,4745,-31578,72.01,-82.58,31.98,21.63,28.6,-100
2011/2/25,70.6,71.1,69.9,70.5,0,72.05,78850,-3152,5966,-24094,71.71,-74.48,31.98,19.42,25.54,-91.55
2011/3/1,70,71.8,70,71.4,0.9,71.94,77471,-134,788,-23251,71.59,-38.7,41.51,25.45,25.51,-73.68
2011/3/2,70.8,71,70.4,70.4,-1,71.73,53020,0,1242,-19642,71.31,-45.63,35.33,21.13,24.05,-87.5
2011/3/3,70.1,71.6,70.1,70.8,0.4,71.6,59466,-2806,3509,-5730,71.14,-35.47,39.39,21.59,23.23,-77.5
2011/3/4,71.5,72,71.3,71.8,1,71.53,55274,921,-1851,1774,71.18,-1.45,48.49,32.49,26.31,-52.5
2011/3/7,71.6,71.7,70.9,70.9,-0.9,71.32,30145,-1590,-418,-1540,71.06,-25.33,42.09,34.48,29.04,-75
2011/3/8,70.5,71.8,70.5,71.5,0.6,71.13,49292,-1785,-2012,1108,71.1,-18.04,47.31,48.38,35.48,-60
2011/3/9,72.2,72.2,71.1,71.4,-0.1,71.02,42771,-936,-859,4860,71.14,2.7,46.52,53.99,41.65,-62.5
2011/3/10,72.1,72.1,70.1,70.5,-0.9,70.97,61958,-1622,388,-11766,71.05,-37.68,39.83,44.69,42.67,-85
2011/3/11,70,70.6,69.5,70,-0.5,70.92,52572,-808,-96,-14427,70.87,-79.11,36.54,35.97,40.43,-87.18
2011/3/14,70.3,70.5,69.1,70.3,0.3,70.9,47234,-133,1214,-3563,70.76,-66.71,39.89,36.88,39.25,-64.71
2011/3/15,70,70.1,66.2,68,-2.3,70.56,114583,-392,2881,-32750,70.23,-157.81,27.41,34.59,37.7,-70
2011/3/16,68.8,69.1,68.1,68.5,0.5,70.37,61078,31,1729,-14191,69.86,-118.78,32.57,35.84,37.08,-61.67
2011/3/17,66.8,67.5,65.7,67.4,-1.1,70.03,104820,-3810,1096,-53121,69.32,-189.38,27.7,32.61,35.59,-73.85
2011/3/18,67.8,68.4,67.2,68.3,0.9,69.68,55698,1216,-775,-16264,69,-116.2,36.45,35.07,35.42,-60
2011/3/21,68.3,69.1,68,69,0.7,69.49,34816,-433,-1658,-283,68.88,-65.18,42.53,40.3,37.05,-49.23
2011/3/22,69.5,69.5,68.4,68.6,-0.4,69.2,31481,-306,-1084,-14017,68.72,-51.77,40.07,41.97,38.69,-55.38
2011/3/23,69.1,69.1,68.1,68.7,0.1,68.93,31219,-341,-269,-3377,68.63,-53.97,41.03,48.39,41.92,-53.85
2011/3/24,69.1,70.1,69,69.4,0.7,68.82,44729,66,2364,2940,68.71,3.75,47.64,57.95,47.27,-43.08
2011/3/25,70.4,71.2,70,71.2,1.8,68.94,51666,991,-624,21144,69.15,74.3,60.47,71.97,55.5,-15.38
2011/3/28,70.6,71,70.3,71,-0.2,69.01,28601,-305,874,4735,69.52,70.07,58.68,80.1,63.7,-18.46
2011/3/29,70.6,71.2,70.4,70.8,-0.2,69.29,34848,566,452,5891,69.85,69.12,56.78,84.31,70.57,-20.31
2011/3/30,70.3,70.8,70,70.3,-0.5,69.47,60148,540,404,-14091,70.03,49.32,52.04,82.04,74.39,-16.36
2011/3/31,71,71,70,70.6,0.3,69.79,41972,-107,-162,-3179,70.24,55.09,54.6,81.78,76.85,-10.91
2011/4/1,70.7,70.8,70.1,70.7,0.1,70.03,26633,-708,462,4061,70.4,52.81,55.49,82.47,78.73,-9.09
2011/4/6,71.5,72.9,71.5,72.9,2.2,70.42,114143,1654,2465,38720,70.92,123.01,70.02,88.32,81.92,0
2011/4/7,73,73,72.3,72.8,-0.1,70.84,45177,1881,1036,15087,71.36,117.27,68.87,90.54,84.8,-2.74
2011/4/8,72.9,73,72.4,72.9,0.1,71.26,64901,-1782,-1842,27698,71.73,106.84,69.44,92.59,87.39,-1.72
2011/4/11,73,73,70.9,71.1,-1.8,71.43,42452,-1383,459,-8441,71.7,48.18,50.78,73.95,82.91,-38
2011/4/12,70.5,70.7,70.1,70.1,-1,71.32,45945,-2050,1244,-6641,71.46,-22.49,43.48,50.41,72.08,-59.18
2011/4/13,70.1,70.8,70,70.7,0.6,71.29,27368,-60,1106,3879,71.35,-19.06,48.48,41.38,61.85,-46.94
2011/4/14,70.3,70.5,69.6,69.8,-0.9,71.19,46856,-44,1013,-27437,71.08,-50.58,42.18,29.55,51.08,-80
2011/4/15,70,70,69.1,69.2,-0.6,71.08,52198,-190,-705,-19394,70.71,-71.47,38.44,20.55,40.9,-97.44
2011/4/18,69.8,69.8,68.8,69,-0.2,70.92,27157,-1018,-1155,-10561,70.34,-76.02,37.2,15.29,32.37,-95.24
2011/4/19,68.5,68.5,68,68.1,-0.9,70.66,42710,-236,-898,-23766,69.82,-107.82,31.98,10.86,25.2,-98
2011/4/20,69,69.8,68.5,69.8,1.7,70.35,48219,-952,-818,3068,69.67,-53.16,47.6,19.24,23.21,-64
2011/4/21,70.7,71.3,70.3,70.7,0.9,70.14,50903,-914,-867,20095,69.73,7.81,53.9,30.83,25.75,-46
2011/4/22,70.9,71,70.3,70.9,0.2,69.94,25336,-507,-325,7075,69.87,5.94,55.25,49.84,33.78,-42
2011/4/25,71,71.1,70.1,70.3,-0.6,69.86,22082,-693,-519,-6291,69.93,-5.67,50.29,56.46,41.34,-54
2011/4/26,69.7,70.3,69.1,70.3,0,69.88,31910,-752,196,-8246,70.01,-31.25,50.29,60.87,47.85,-54
2011/4/27,71.5,72.7,71.5,72.3,2,70.04,58861,1545,-930,32787,70.45,111.85,63.94,71.08,55.59,-14
2011/4/28,73.4,73.7,72.9,73,0.7,70.36,83104,992,-4569,52576,70.99,170.45,67.46,76.63,62.6,-12.28
2011/4/29,73.7,73.9,72.9,73.2,0.2,70.76,92991,2870,-3229,53584,71.51,153.46,68.44,80.46,68.56,-11.86
2011/5/3,73.9,74.8,73.6,74.6,1.4,71.32,81580,1049,37,58710,72.21,163.3,74.54,85.92,74.34,-2.94
2011/5/4,74.4,74.4,73,73.8,-0.8,71.89,46497,506,935,10793,72.66,111.78,66.31,84.76,77.82,-14.71
2011/5/5,74,74.8,73.6,74.8,1,72.39,45426,523,1011,25048,73.19,115.94,70.84,89.84,81.83,0
2011/5/6,75,75.6,74.4,75,0.2,72.82,53723,937,661,27396,73.66,115.66,71.69,90.15,84.6,-7.89
2011/5/9,75.6,76.1,75.2,75.5,0.5,73.28,59923,331,353,26577,74.15,113.32,73.85,90.58,86.59,-7.41
2011/5/10,75.6,75.6,74.4,74.4,-1.1,73.69,43322,295,-173,10688,74.35,71.52,62.12,81.4,84.86,-22.37
2011/5/11,75.3,75.3,74.6,75,0.6,74.16,43112,335,-357,19225,74.59,62.06,65.49,76.14,81.95,-15.71
2011/5/12,74.2,76,74.1,75.7,0.7,74.5,58398,1469,-182,25126,74.87,57.89,69.09,79.93,81.28,-5.71
2011/5/13,76,76.1,75.5,75.9,0.2,74.79,37230,838,162,6489,75.12,60.34,70.09,84.47,82.34,-2.86
2011/5/16,75.9,75.9,74.7,74.9,-1,74.96,25908,848,180,1142,75.14,29.95,59.27,76.74,80.48,-17.14
2011/5/17,74.6,76,74.6,75.6,0.7,75.06,41037,-421,-379,2968,75.26,25.11,63.69,77.83,79.59,-10.87
2011/5/18,75.3,75.8,74.9,75.3,-0.3,75.21,27998,44,1284,-3117,75.3,17.43,60.52,71.89,77.02,-25
2011/5/19,74.9,76.3,74.9,75.2,-0.1,75.25,52708,309,1241,8085,75.3,17.84,59.42,64.59,72.88,-32.35
2011/5/20,76,76,74.9,75.5,0.3,75.3,32938,353,-198,4350,75.35,14.16,61.77,64.27,70.01,-24.24
2011/5/23,74.7,75.5,74.5,75.1,-0.4,75.26,39001,1835,243,-3627,75.31,-2.81,56.82,58,66.01,-36.36
2011/5/24,74.9,75.1,74.2,74.8,-0.3,75.3,34752,1989,1204,8404,75.23,-20.55,53.22,49.27,60.43,-55.56
2011/5/25,74.2,74.9,73.3,74.5,-0.3,75.25,59544,937,427,-16637,75.08,-44.63,49.68,46.18,55.68,-60
2011/5/26,75,75,74,74.2,-0.3,75.1,33194,1483,326,-1468,74.89,-39.68,46.22,40.79,50.72,-70
2011/5/27,73.8,74.5,73.8,74,-0.2,74.91,46562,300,995,-12022,74.69,-58.88,43.92,34.97,45.47,-76.67
2011/5/30,74,75.3,74,75.1,1.1,74.93,33690,292,989,3169,74.73,-15.74,57.1,43.31,44.75,-40
2011/5/31,75.5,76.9,75.4,76.7,1.6,75.04,62812,504,2466,29863,75.05,95.76,69.02,60.36,49.95,-5.56
2011/6/1,76.3,77.3,76.3,77,0.3,75.21,44956,2064,493,18733,75.4,130.73,70.73,71.07,56.99,-7.5
2011/6/2,76.3,77.4,76.3,76.4,-0.6,75.33,61817,232,372,6319,75.62,118.94,62.9,72.58,62.19,-24.39
2011/6/3,77,77.2,76.1,77.2,0.8,75.5,35400,290,2440,4935,75.96,116.13,68.18,80.1,68.16,-4.88
2011/6/7,77.2,78.2,76.6,77.5,0.3,75.74,40838,-1459,-452,7613,76.32,140.86,69.99,81.97,72.76,-14.29
2011/6/8,77.1,78,77.1,77.5,0,76.01,58196,120,301,7385,76.64,124.3,69.99,82.68,76.07,-14.29
2011/6/9,78,78,76.8,76.9,-0.6,76.25,33602,213,1185,3682,76.81,89.82,61.2,78.6,76.91,-26.53
2011/6/10,77,77.5,75.1,75.3,-1.6,76.36,55305,213,-1104,-13260,76.63,6.4,44.47,62.72,72.18,-59.18
2011/6/13,74.5,75,73.9,74.7,-0.6,76.43,68702,282,828,-20328,76.33,-78.47,39.87,48.01,64.13,-71.43
2011/6/14,74.5,76.4,74.5,76.2,1.5,76.54,52714,119,509,2045,76.29,-12.58,53.42,49.84,59.36,-40.82
2011/6/15,77,77.4,76.1,77,0.8,76.57,85406,959,-474,22574,76.37,46.2,58.97,57.26,58.66,-27.27
2011/6/16,76,76.2,75.4,75.5,-1.5,76.42,62339,276,1860,-1043,76.18,-30.54,47.13,50.57,55.97,-61.36
2011/6/17,75,75.1,74.1,74.2,-1.3,76.2,79756,-1068,831,-17077,75.78,-104.26,39.41,36.04,49.32,-93.02
2011/6/20,74.6,75.4,74.1,74.9,0.7,75.97,31749,-713,2060,821,75.54,-78.31,44.88,32.16,43.6,-76.74
2011/6/21,75.4,76.2,75.3,75.9,1,75.81,40821,1392,2815,12382,75.53,-21.74,51.86,37.7,41.63,-53.49
2011/6/22,76.3,76.3,74.6,75,-0.9,75.56,45341,-578,-315,-5876,75.38,-47.06,45.96,35.32,39.53,-74.42
2011/6/23,74.7,74.9,73.8,74.2,-0.8,75.29,53316,-477,4534,5509,75.13,-97.27,41.27,27.25,35.44,-90.91
2011/6/24,73.6,73.6,71.9,72.9,-1.3,75.05,68749,-489,2687,-4952,74.7,-157.34,34.78,24.23,31.7,-84.13
2011/6/27,72,72.1,71.6,72,-0.9,74.78,65137,632,3229,-5446,74.14,-171.06,30.99,18.45,27.28,-93.75
2011/6/28,72.1,72.6,71.8,72.5,0.5,74.41,96278,-2502,9426,-23297,73.73,-126.08,35.39,18.68,24.42,-85.94
2011/6/29,70.9,72.1,70.4,71.4,-1.1,73.85,93076,-416,-5150,9992,73.18,-141.86,30.56,18.1,22.31,-85.92
2011/6/30,71.4,72.2,71.3,72.2,0.8,73.52,48887,-196,-2178,4853,72.88,-91.7,37.54,22.24,22.29,-74.29
2011/7/1,72.2,73,72,72.8,0.6,73.38,40548,-307,-685,4971,72.75,-56.83,42.42,28.39,24.32,-65.71
2011/7/4,73.9,73.9,73.1,73.5,0.7,73.24,40191,-435,-1723,12900,72.77,-13.18,47.77,36.44,28.36,-55.71
2011/7/5,73.2,73.3,72.4,73.2,-0.3,72.97,34255,-3726,-1260,-1324,72.76,-23.9,45.72,45.03,33.92,-52.54
2011/7/6,73.2,73.4,72.5,72.8,-0.4,72.75,43148,-2416,-910,-4793,72.73,-18.42,42.96,52.88,40.24,-59.32
2011/7/7,72.1,72.3,71.5,71.6,-1.2,72.49,47714,-2570,2760,-12066,72.52,-57.04,35.68,46.68,42.39,-79.66
2011/7/8,72.1,72.8,72,72.5,0.9,72.45,52384,-5053,-3695,21837,72.53,-24.19,43.72,51.12,45.3,-64.41
2011/7/11,72.6,72.6,70.2,71.3,-1.2,72.38,47268,-3258,478,-17703,72.32,-54.66,36.81,43.99,44.86,-81.97
2011/7/12,70.6,70.8,70.1,70.3,-1,72.16,39986,-1707,1820,-8034,71.94,-76.54,32.06,31.08,40.27,-95.83
2011/7/13,70.5,72.5,70.1,72.2,1.9,72.24,69081,20,2358,29087,71.95,-21.99,46.75,39.14,39.89,-44.74
2011/7/14,70.5,71.4,70.1,70.7,-1.5,72.09,54396,-1685,4122,-31129,71.67,-55.92,39.22,31.36,37.05,-84.21
2011/7/15,70,70.2,69.5,69.9,-0.8,71.8,88122,-1536,5016,-53822,71.27,-94.4,35.76,24.32,32.81,-90.91
2011/7/18,69.7,70.2,69.4,69.7,-0.2,71.42,34416,965,2770,-11748,70.89,-93.62,34.9,18.72,28.11,-93.33
2011/7/19,69.6,69.8,68.5,68.5,-1.2,70.95,57435,-578,1590,-26283,70.36,-130.46,30,12.48,22.9,-100
2011/7/20,69.7,71.7,69.4,71.6,3.1,70.83,55352,-3241,159,22277,70.47,-28.89,50.28,32.35,26.05,-42.59
2011/7/21,71.4,71.6,70.6,71.6,0,70.83,32960,-939,-512,-271,70.61,-3.07,50.28,46.77,32.96,-42.59
2011/7/22,72.4,72.4,71.7,72,0.4,70.78,37220,-204,-821,12835,70.83,48.8,52.53,60.35,42.09,-28.57
2011/7/25,72.4,72.5,71.4,72,0,70.85,32614,-398,-1427,17399,71.05,48.32,52.53,69.4,51.19,-28.57
2011/7/26,72.3,73.7,72.3,73.7,1.7,71.19,52890,858,-1023,26936,71.57,109.84,61.81,79.6,60.66,0
2011/7/27,73.7,73.9,73,73.4,-0.3,71.31,35600,1759,-1090,11165,71.97,109.31,59.5,83.31,68.21,-9.26
2011/7/28,72.8,73.4,72.3,73,-0.4,71.54,33702,-1342,-1422,3677,72.28,76.24,56.34,83.32,73.25,-16.67
2011/7/29,71.8,72.4,71.3,72,-1,71.75,60662,-48,-699,-7243,72.36,27.39,49.02,77.15,74.55,-35.19
2011/8/1,72,72.8,72,72.6,0.6,72.04,41111,173,629,12102,72.51,50.96,53.13,75.14,74.74,-24.07
2011/8/2,72,72.1,71.2,71.4,-1.2,72.33,33496,-729,-5,-4390,72.4,3.74,44.98,58.17,69.22,-46.3
2011/8/3,70.1,70.5,69.8,70.1,-1.3,72.18,46005,-2906,3028,-6340,71.99,-71.19,37.89,41.22,59.89,-70.37
2011/8/4,69.6,70.7,69.6,70,-0.1,72.02,44014,134,3682,445,71.6,-76.52,37.38,30.58,50.12,-72.22
2011/8/5,66,68,66,66.6,-3.4,71.48,89649,1606,6439,-30228,70.61,-213.32,24.68,22.92,41.05,-92.41
2011/8/8,66,67.4,64,65.2,-1.4,70.8,97493,2010,6678,-36466,69.47,-230.95,21.32,19.32,33.81,-87.88
2011/8/9,62.5,65.1,62.2,63.3,-1.9,69.76,115769,1113,8466,-57274,68.1,-226.97,17.66,16.15,27.92,-90.6
2011/8/10,65.1,67,65,65.8,2.5,69,109776,2435,1436,-32976,67.38,-119.12,34.36,22.09,25.98,-69.23
2011/8/11,64.6,66.8,64,66.4,0.6,68.34,54349,427,1161,0,66.91,-102.29,37.77,27.93,26.63,-64.1
2011/8/12,67.2,67.6,65.1,65.1,-1.3,67.65,61082,247,-2816,-15349,66.32,-80.33,33.53,28.39,27.22,-75.21
2011/8/15,66.9,66.9,65.9,66.8,1.7,67.07,39718,-436,-785,5167,66.17,-53.86,42.96,36.96,30.47,-60.68
2011/8/16,66.8,66.8,66,66,-0.8,66.53,38964,17,-838,-5081,65.97,-48.13,39.96,39.54,33.49,-66.07
2011/8/17,66,66.2,65.3,65.8,-0.2,66.1,35859,-475,-127,-1986,65.84,-47.43,39.19,47.05,38.01,-66.04
2011/8/18,65.8,65.8,63.3,64.4,-1.4,65.54,73291,534,266,-23736,65.53,-61.79,34.02,44.95,40.32,-79.25
2011/8/19,63.1,63.9,63,63.9,-0.5,65.27,43317,-269,1246,8829,65.23,-64.7,32.31,40.46,40.37,-82.83
2011/8/22,63.6,65.5,63,65,1.1,65.25,46353,1688,3917,14201,65.18,-32.96,39.8,41.47,40.73,-67.06
2011/8/23,65,67.1,65,66.8,1.8,65.6,46526,625,3273,20772,65.47,10.87,49.99,55.18,45.55,-45.88
2011/8/24,67.7,67.7,66.4,67.5,0.7,65.77,48449,1551,-170,4784,65.81,34.41,53.44,68.7,53.27,-8.62
2011/8/25,67.4,67.6,66.4,67,-0.5,65.83,30870,-880,388,4829,66.04,32.14,50.63,74.17,60.23,-12.73
2011/8/26,67.1,68.3,67,67.9,0.9,66.11,40489,1045,1204,13073,66.41,49.58,55.38,80.26,66.91,-6.56
2011/8/29,68.6,69.9,68.1,69.4,1.5,66.37,38605,4006,864,18896,67.01,83.53,62.19,84.43,72.75,-7.25
2011/8/30,70.3,70.3,68.6,69,-0.4,66.67,33743,1722,-485,-733,67.49,84.7,59.46,83.68,76.39,-17.81
2011/8/31,69.1,69.4,67.8,69.4,0.4,67.03,47539,-372,-491,-3449,67.98,69.19,61.37,85.01,79.27,-12.33
2011/9/1,69.4,69.8,68.6,68.6,-0.8,67.45,47975,933,-3083,11480,68.27,69.14,55.5,82.25,80.26,-23.29
2011/9/2,69.5,69.5,67.1,67.5,-1.1,67.81,42241,566,-254,-18545,68.28,36.24,48.36,70.55,77.02,-38.36
2011/9/5,66.1,67.1,65.9,66.6,-0.9,67.97,49898,777,-742,-11391,68.06,-15.07,43.23,52.34,68.8,-50.68
2011/9/6,66.5,67.2,66.1,66.1,-0.5,67.9,39124,493,836,-4780,67.72,-20.26,40.55,36.41,58,-57.53
2011/9/7,67,68.6,66.8,68.6,2.5,68.01,40098,3165,2284,15770,67.85,29.76,55.94,44.73,53.58,-23.29
2011/9/8,69.6,69.6,68.4,68.7,0.1,68.18,42691,5035,-1101,5694,67.97,54.83,56.45,51.03,52.73,-21.92
2011/9/9,69.5,70.1,68.9,69.3,0.6,68.32,38328,1000,185,15022,68.18,63.08,59.59,59.78,55.08,-18.87
2011/9/13,69.6,70,68.4,68.4,-0.9,68.22,34935,4870,392,-422,68.19,32.57,53.12,59.69,56.62,-43.18
2011/9/14,69.5,69.6,66.9,67.2,-1.2,68.04,60655,2901,3264,1887,68,-15.24,45.69,50.11,54.45,-70.45
2011/9/15,69,69.8,68.5,69.1,1.9,68.01,42210,1707,3008,18575,68.2,35.68,56.53,58.81,55.9,-27.27
2011/9/16,70.4,72,70.3,71.1,2,68.26,77107,-1338,64,40357,68.76,116.16,64.84,67.62,59.81,-14.75
2011/9/19,71.4,71.7,70.7,71.2,0.1,68.63,28774,-476,-129,7495,69.29,115.59,65.21,73.89,64.5,-13.11
2011/9/20,71,71.7,69.7,70.5,-0.7,69.02,46887,-641,424,3920,69.63,89.26,60.17,72.98,67.33,-24.59
2011/9/21,71,72.1,70.9,72,1.5,69.61,52375,663,583,33290,70.18,128.99,66.43,81.35,72,-1.61
2011/9/22,70.2,70.5,69,69,-3,69.65,64905,702,838,-24821,70.06,21.67,49.08,67.69,70.56,-50
2011/9/23,68.2,68.9,67.4,67.5,-1.5,69.53,85503,4092,4000,-15999,69.67,-63.55,42.79,48.97,63.37,-74.19
2011/9/26,67.7,68.3,66.9,67.2,-0.3,69.32,61660,4089,4080,-1084,69.25,-86.26,41.6,34.57,53.77,-81.67
2011/9/27,68.9,70.2,68.7,69.9,2.7,69.47,56685,2748,-234,24578,69.36,10.97,54.5,42.28,49.94,-41.51
2011/9/28,70.8,70.9,69.8,70.3,0.4,69.78,42322,1264,-1463,14525,69.51,40.2,56.12,49.98,49.95,-34.62
2011/9/29,69.6,70.9,69.3,70.3,0,69.9,39918,-289,-646,14025,69.6,28.07,56.12,55.12,51.67,-34.62
2011/9/30,70.3,70.8,69,70,-0.3,69.79,60247,869,-829,4280,69.62,14.59,54.29,56.62,53.32,-40.38
2011/10/3,70,70,68.1,68.6,-1.4,69.53,33959,57,-229,-12665,69.4,-44.92,46.35,48.64,51.76,-67.31
2011/10/4,70,70,68.2,69.1,0.5,69.39,35700,479,1361,11300,69.32,-37.55,49.33,50.76,51.43,-57.69
2011/10/5,68.9,69.7,68.7,69.1,0,69.1,30960,459,1284,-4435,69.27,-34.23,49.33,52.17,51.68,-57.69
2011/10/6,69.7,69.9,68.7,69,-0.1,69.1,57249,656,1357,-4692,69.25,-28.01,48.64,52.28,51.88,-59.62
2011/10/7,69.5,69.6,68.7,69.1,0.1,69.26,45402,-2104,-353,1190,69.25,-26.59,49.43,46.76,50.17,-57.69
2011/10/11,70,70.4,69.6,70,0.9,69.54,55260,-304,-69,15457,69.39,47.87,56.23,53.79,51.38,-40.38
2011/10/12,70.5,70.5,69.6,70.4,0.4,69.59,41253,-2815,-282,11108,69.54,84.63,58.99,63.24,55.33,-12.5
2011/10/13,69.8,70.4,68.8,70.4,0,69.6,58449,-6006,-1182,11546,69.69,51.05,58.99,70.56,60.41,-12.5
2011/10/14,70.8,70.8,69.9,70.3,-0.1,69.6,35671,-1084,-322,20275,69.82,83.68,57.83,74.2,65,-15
2011/10/17,70.8,71.1,70.5,71.1,0.8,69.71,39023,-630,-83,24458,70.09,124.9,64.14,82.8,70.94,0
2011/10/18,70.1,70.7,70,70.7,-0.4,69.92,25563,566,-61,2100,70.27,66.76,59.16,82.98,74.95,-13.33
2011/10/19,71,71.1,70.2,71.1,0.4,70.12,31261,673,1609,11303,70.49,96.69,62.44,88.65,79.52,0
2011/10/20,70.5,70.7,69.6,69.7,-1.4,70.18,25726,1695,498,-2544,70.41,15.7,47.44,72.99,77.34,-46.67
2011/10/21,70.7,70.7,69.6,70.3,0.6,70.31,17946,-960,1711,6169,70.43,34.96,52.9,70.4,75.03,-26.67
2011/10/24,71.2,71.9,71.2,71.7,1.4,70.57,50101,807,799,39601,70.68,151.25,62.98,78.12,76.06,-5.41
2011/10/25,71.8,72,71,71.5,-0.2,70.72,40883,494,-42,-213,70.85,117.08,60.89,80.2,77.44,-15.15
2011/10/26,71.4,72,71.1,71.9,0.4,70.87,25700,505,2197,14987,71.07,108.94,63.61,85.41,80.1,-3.03
2011/10/27,72,72.2,71.4,71.9,0,71.02,38821,-483,1052,12162,71.26,99.63,63.61,86.43,82.21,-8.57
2011/10/28,73.5,74,72.1,73.1,1.2,71.3,90711,45,108,49730,71.63,152.56,71.22,84.13,82.85,-17.31
2011/10/31,73.5,73.8,73.1,73.6,0.5,71.55,46716,259,-294,24923,72.05,145.72,73.79,86.39,84.03,-7.69
2011/11/1,73.5,74,73,73.8,0.2,71.86,37091,-17,877,22439,72.46,125.34,74.8,89.41,85.82,-3.85
2011/11/2,73.1,73.9,72.4,73.9,0.1,72.14,34638,990,1052,7550,72.83,92.75,75.34,92.18,87.94,-2.27
2011/11/3,74.2,74.2,72.3,73.5,-0.4,72.52,36424,750,608,-134,73.08,75.13,68.76,87.5,87.8,-15.22
2011/11/4,74.5,74.9,73.9,74.6,1.1,72.95,56767,581,1130,34366,73.46,112.05,75.4,89.1,88.23,-5.66
2011/11/7,75,75.2,74.3,75,0.4,73.28,28464,772,-293,17259,73.83,105.12,77.37,91.11,89.19,-3.57
2011/11/8,75,75,74,74.5,-0.5,73.58,21458,-1431,-198,4129,74.05,76.01,69.54,87.93,88.77,-12.5
2011/11/9,74.9,74.9,74.1,74.1,-0.4,73.8,17562,-244,-206,5558,74.15,54.43,63.74,80.13,85.89,-19.64
2011/11/10,72.5,73.4,72.5,72.6,-1.5,73.87,45160,61,1482,-3650,73.93,-13.64,47.14,56.87,76.21,-61.9
2011/11/11,73.5,73.6,72.6,73.4,0.8,73.9,27497,2551,397,2228,73.84,-3.91,54.28,50.55,67.66,-42.86
2011/11/14,74.9,76,74.6,75.9,2.5,74.13,63619,1632,115,47604,74.21,78.53,69.01,66.14,67.15,-2.04
2011/11/15,75.5,76,75,76,0.1,74.35,35923,-443,-269,22305,74.55,71.93,69.45,77.42,70.58,0
2011/11/16,76,76,74.9,75.4,-0.6,74.5,38949,-263,-11,17391,74.74,52.17,63.34,79.23,73.46,-15.38
2011/11/17,75.2,76,74.8,75.7,0.3,74.72,34902,4177,103,11443,74.96,49.99,65.07,83.3,76.74,-8.11
2011/11/18,75,75.2,73.7,74.2,-1.5,74.68,52431,2238,1668,-309,74.86,0.44,51.43,71.72,75.07,-48.65
2011/11/21,73.2,73.9,73,73.3,-0.9,74.51,21377,844,3460,2241,74.61,-46.65,45.06,55.43,68.52,-72.97
2011/11/22,75.2,75.2,73.8,74,0.7,74.46,42458,1965,3182,22973,74.52,-4.14,50.43,51.24,62.76,-54.05
2011/11/23,74,74.5,73.1,73.4,-0.6,74.39,42855,1592,1921,665,74.32,-43.49,46.09,42,55.84,-74.29
2011/11/24,72.9,73.2,72.6,72.8,-0.6,74.41,46953,4556,1549,-428,74.04,-87.21,42.01,29.96,47.22,-91.43
2011/11/25,73,73.3,71.3,71.6,-1.2,74.23,36875,329,854,-7220,73.52,-126.35,35.04,22.1,38.85,-93.62
2011/11/28,71.6,74.4,71.6,73.6,2,74,34912,2476,383,4300,73.41,-54.51,50.45,31.05,36.25,-51.06
2011/11/29,73.8,74.2,72.9,73.6,0,73.76,42686,-392,863,9559,73.34,-28.59,50.45,37.01,36.5,-51.06
2011/11/30,74,74.6,73,74.6,1,73.68,51420,229,-626,15277,73.49,0.52,56.92,52.88,41.96,-29.79
2011/12/1,75.5,76.6,75.5,76.6,2,73.77,78478,1902,1212,57012,74.02,123.92,66.7,68.59,50.84,0
